video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favoriteCount,commentCount,duration,definition,caption
-mXNWS_1h_4,Sandeep Maheshwari,दिमाग को तेज़ कैसे करें | How to Boost Your Brain Power? By Sandeep Maheshwari,"""Repetition is the key to excellence.""

Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com

Facebook: https://www.facebook.com/sandeepmaheshwaripage
Instagram: https://www.instagram.com/sandeep__maheshwari
Twitter: https://twitter.com/sandeepseminars

Music: Youtube Music Library","['Positive', 'Thinking', 'thoughts', 'best', 'intelligence', 'stress', 'manage', 'how to', 'feelings', 'latest', 'fear', 'attitude', 'fearless', 'latest 2019', '2019', 'motivational video', 'spirituality', 'students', 'for students', 'study', 'studies', 'practical', 'tips', 'motivation', 'communication', 'love', 'comedy', 'confidence', 'time', 'loneliness', 'depression', 'anxiety', 'akele', 'rehna', 'seekho', 'video', 'videos', 'motivational speech', 'speech', 'overcome']",2020-08-31T08:26:36Z,3368344,198782,0,7616,PT7M28S,hd,false
fCQTq_iLWHY,Sandeep Maheshwari,Say This To Yourself EVERY Morning - By Sandeep Maheshwari | Hindi,"""A small affirmation can make a BIG difference to your life.""

Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com

Facebook: https://www.facebook.com/sandeepmaheshwaripage
Instagram: https://www.instagram.com/sandeep__maheshwari
Twitter: https://twitter.com/sandeepseminars

Music: Youtube Music Library","['Positive', 'Thinking', 'thoughts', 'best', 'intelligence', 'stress', 'manage', 'how to', 'feelings', 'latest', 'fear', 'attitude', 'fearless', 'latest 2019', '2019', 'motivational video', 'spirituality', 'students', 'for students', 'study', 'studies', 'practical', 'tips', 'motivation', 'communication', 'love', 'comedy', 'confidence', 'time', 'loneliness', 'depression', 'anxiety', 'akele', 'rehna', 'seekho', 'video', 'videos', 'motivational speech', 'speech', 'overcome']",2020-08-28T07:30:13Z,2017900,139104,0,7464,PT9M52S,hd,false
7F-5lRIgPJ8,Sandeep Maheshwari,Sandeep Maheshwari on Bill Gates | Hindi,"Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com

Facebook: https://www.facebook.com/sandeepmaheshwaripage
Instagram: https://www.instagram.com/sandeep__maheshwari
Twitter: https://twitter.com/sandeepseminars

Music: Youtube Music Library","['Positive', 'Thinking', 'thoughts', 'best', 'intelligence', 'stress', 'manage', 'how to', 'feelings', 'latest', 'fear', 'attitude', 'fearless', 'latest 2019', '2019', 'motivational video', 'spirituality', 'students', 'for students', 'study', 'studies', 'practical', 'tips', 'motivation', 'communication', 'love', 'comedy', 'confidence', 'time', 'loneliness', 'depression', 'anxiety', 'akele', 'rehna', 'seekho', 'video', 'videos', 'motivational speech', 'speech', 'overcome']",2020-08-26T12:30:12Z,1507591,100604,0,6698,PT17M8S,hd,false
PO6yEHek4ts,Sandeep Maheshwari,बिना किसी डर के जियो | Live Without Fear - By Sandeep Maheshwari,"Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com

Facebook: https://www.facebook.com/sandeepmaheshwaripage
Instagram: https://www.instagram.com/sandeep__maheshwari
Twitter: https://twitter.com/sandeepseminars

Music: Youtube Music Library","['Positive', 'Thinking', 'thoughts', 'best', 'intelligence', 'stress', 'manage', 'how to', 'feelings', 'latest', 'fear', 'attitude', 'fearless', 'latest 2019', '2019', 'motivational video', 'spirituality', 'students', 'for students', 'study', 'studies', 'practical', 'tips', 'motivation', 'communication', 'love', 'comedy', 'confidence', 'time', 'loneliness', 'depression', 'anxiety', 'akele', 'rehna', 'seekho', 'video', 'videos', 'motivational speech', 'speech', 'overcome']",2020-08-25T07:33:00Z,511752,33536,0,2297,PT5M36S,hd,false
sEGoPFZrOBU,Sandeep Maheshwari,How to Stop Negative Thoughts? By Sandeep Maheshwari,"Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com

Facebook: https://www.facebook.com/sandeepmaheshwaripage
Instagram: https://www.instagram.com/sandeep__maheshwari
Twitter: https://twitter.com/sandeepseminars

Music: Youtube Music Library","['Positive', 'Thinking', 'thoughts', 'best', 'intelligence', 'stress', 'manage', 'how to', 'feelings', 'latest', 'fear', 'attitude', 'fearless', 'latest 2019', '2019', 'motivational video', 'spirituality', 'students', 'for students', 'study', 'studies', 'practical', 'tips', 'motivation', 'communication', 'love', 'comedy', 'confidence', 'time', 'loneliness', 'depression', 'anxiety', 'akele', 'rehna', 'seekho', 'video', 'videos', 'motivational speech', 'speech', 'overcome']",2020-08-24T05:22:05Z,776774,49781,0,3529,PT9M,hd,false
FbwRG2xqmFQ,Sandeep Maheshwari,Sandeep Maheshwari on Acharya Chanakya | आचार्य चाणक्य,"""गलत दिशा में बढ़ रही भीड़ का हिस्सा बनने से बेहतर है सही दिशा में अकेले चलें।""
- आचार्य चाणक्य

Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com

Facebook: https://www.facebook.com/sandeepmaheshwaripage
Instagram: https://www.instagram.com/sandeep__maheshwari
Twitter: https://twitter.com/sandeepseminars

Music: Youtube Music Library","['Positive', 'Thinking', 'thoughts', 'best', 'intelligence', 'stress', 'manage', 'how to', 'feelings', 'latest', 'fear', 'attitude', 'fearless', 'latest 2019', '2019', 'motivational video', 'spirituality', 'students', 'for students', 'study', 'studies', 'practical', 'tips', 'motivation', 'communication', 'love', 'comedy', 'confidence', 'time', 'loneliness', 'depression', 'anxiety', 'akele', 'rehna', 'seekho', 'video', 'videos', 'motivational speech', 'speech', 'overcome']",2020-08-22T07:09:55Z,3415395,197317,0,10402,PT12M13S,hd,false
rHhtnxyrAu4,Sandeep Maheshwari,Sandeep Maheshwari on Dr. A.P.J. Abdul Kalam,"“It is Very Easy To Defeat Someone, but it is Very Hard To Win Someone.”

Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com

Facebook: https://www.facebook.com/sandeepmaheshwaripage
Instagram: https://www.instagram.com/sandeep__maheshwari
Twitter: https://twitter.com/sandeepseminars

Music: Youtube Music Library","['Positive', 'Thinking', 'thoughts', 'best', 'intelligence', 'stress', 'manage', 'how to', 'feelings', 'latest', 'fear', 'attitude', 'fearless', 'latest 2019', '2019', 'motivational video', 'spirituality', 'students', 'for students', 'study', 'studies', 'practical', 'tips', 'motivation', 'communication', 'love', 'comedy', 'confidence', 'time', 'loneliness', 'depression', 'anxiety', 'akele', 'rehna', 'seekho', 'video', 'videos', 'motivational speech', 'speech', 'overcome']",2020-08-18T11:09:07Z,2559902,166218,0,8816,PT12M51S,hd,false
0JLQBTT3AFE,Sandeep Maheshwari,Sandeep Maheshwari on Bruce Lee | Hindi,"""Do not pray for an easy life, pray for the strength to endure a difficult one.""

Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com

Facebook: https://www.facebook.com/sandeepmaheshwaripage
Instagram: https://www.instagram.com/sandeep__maheshwari
Twitter: https://twitter.com/sandeepseminars

Music: Youtube Music Library","['Positive', 'Thinking', 'thoughts', 'best', 'intelligence', 'stress', 'manage', 'how to', 'feelings', 'latest', 'fear', 'attitude', 'fearless', 'latest 2019', '2019', 'motivational video', 'spirituality', 'students', 'for students', 'study', 'studies', 'practical', 'tips', 'motivation', 'communication', 'love', 'comedy', 'confidence', 'time', 'loneliness', 'depression', 'anxiety', 'akele', 'rehna', 'seekho', 'video', 'videos', 'motivational speech', 'speech', 'overcome']",2020-08-14T12:23:35Z,1732891,114509,0,7740,PT11M56S,hd,false
35GaU_IUNrs,Sandeep Maheshwari,Sandeep Maheshwari on Elon Musk | Hindi,"""When something is important enough, you do it even if the odds are not in your favor.""

Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com

Facebook: https://www.facebook.com/sandeepmaheshwaripage
Instagram: https://www.instagram.com/sandeep__maheshwari
Twitter: https://twitter.com/sandeepseminars

Music: Youtube Music Library","['Positive', 'Thinking', 'thoughts', 'best', 'intelligence', 'stress', 'manage', 'how to', 'feelings', 'latest', 'fear', 'attitude', 'fearless', 'latest 2019', '2019', 'motivational video', 'spirituality', 'students', 'for students', 'study', 'studies', 'practical', 'tips', 'motivation', 'communication', 'love', 'comedy', 'confidence', 'time', 'video', 'videos', 'motivational speech', 'speech', 'elon musk']",2020-08-11T10:50:03Z,3910317,220686,0,11396,PT15M30S,hd,false
4oJIj99k1QE,Sandeep Maheshwari,पढ़ाई में मन कैसे लगायें | How to focus on studies? By Sandeep Maheshwari,"Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com

Facebook: https://www.facebook.com/sandeepmaheshwaripage
Instagram: https://www.instagram.com/sandeep__maheshwari
Twitter: https://twitter.com/sandeepseminars

Music: Youtube Music Library","['Positive', 'Thinking', 'thoughts', 'best', 'intelligence', 'stress', 'manage', 'how to', 'feelings', 'latest', 'fear', 'attitude', 'fearless', 'latest 2019', '2019', 'motivational video', 'spirituality', 'students', 'for students', 'study', 'studies', 'practical', 'tips', 'motivation', 'communication', 'love', 'comedy', 'confidence', 'time', 'loneliness', 'depression', 'anxiety', 'akele', 'rehna', 'seekho', 'video', 'videos', 'motivational speech', 'speech', 'overcome']",2020-08-10T07:54:47Z,5171215,378624,0,13133,PT7M11S,hd,false
9Nwbc4j1Jzs,Sandeep Maheshwari,Sandeep Maheshwari on Steve Jobs | Hindi,"Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com

Facebook: https://www.facebook.com/sandeepmaheshwaripage
Instagram: https://www.instagram.com/sandeep__maheshwari
Twitter: https://twitter.com/sandeepseminars

Music: Youtube Music Library","['Positive', 'Thinking', 'thoughts', 'best', 'intelligence', 'stress', 'manage', 'how to', 'feelings', 'latest', 'fear', 'attitude', 'fearless', 'latest 2019', '2019', 'motivational video', 'spirituality', 'students', 'for students', 'study', 'studies', 'practical', 'tips', 'motivation', 'communication', 'love', 'comedy', 'confidence', 'time', 'loneliness', 'depression', 'anxiety', 'akele', 'rehna', 'seekho', 'video', 'videos', 'motivational speech', 'speech', 'overcome']",2020-08-07T12:30:12Z,1679884,109755,0,7602,PT12M35S,hd,false
Q4kR6vM8xvQ,Sandeep Maheshwari,POWERFUL MOTIVATIONAL SPEECH - By Sandeep Maheshwari | Latest Video 2020 | Hindi,"Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com

Facebook: https://www.facebook.com/sandeepmaheshwaripage
Instagram: https://www.instagram.com/sandeep__maheshwari
Twitter: https://twitter.com/sandeepseminars

Background Music Purchased From EnvatoMarket at:
https://audiojungle.net/item/an-epic/23273797","['Positive', 'Thinking', 'thoughts', 'best', 'intelligence', 'stress', 'manage', 'how to', 'feelings', 'latest', 'fear', 'attitude', 'fearless', 'latest 2019', '2019', 'motivational video', 'spirituality', 'students', 'for students', 'study', 'studies', 'practical', 'tips', 'motivation', 'communication', 'love', 'comedy', 'confidence', 'time', 'loneliness', 'depression', 'anxiety', 'akele', 'rehna', 'seekho', 'video', 'videos', 'motivational speech', 'speech', 'overcome']",2020-08-06T11:42:23Z,8125874,509122,0,13017,PT2M36S,hd,false
RQgSyIDqVQY,Sandeep Maheshwari,Sandeep Maheshwari on Albert Einstein | Hindi,"“The true sign of intelligence is not knowledge but imagination.” 
- Albert Einstein

Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com

Facebook: https://www.facebook.com/sandeepmaheshwaripage
Instagram: https://www.instagram.com/sandeep__maheshwari
Twitter: https://twitter.com/sandeepseminars

Music: Youtube Music Library","['Positive', 'Thinking', 'thoughts', 'best', 'intelligence', 'stress', 'manage', 'how to', 'feelings', 'latest', 'fear', 'attitude', 'fearless', 'latest 2019', '2019', 'motivational video', 'spirituality', 'students', 'for students', 'study', 'studies', 'practical', 'tips', 'motivation', 'communication', 'love', 'comedy', 'confidence', 'time', 'loneliness', 'depression', 'anxiety', 'akele', 'rehna', 'seekho', 'video', 'videos', 'motivational speech', 'speech', 'overcome']",2020-07-28T11:39:33Z,3887831,268710,0,72356,PT10M59S,hd,false
8X0gNEbFWKw,Sandeep Maheshwari,How to Control Your Anger Before it Controls You? By Sandeep Maheshwari | Hindi,"Nobody makes you angry; you decide to use anger as a response.

Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com

Facebook: https://www.facebook.com/sandeepmaheshwaripage
Instagram: https://www.instagram.com/sandeep__maheshwari
Twitter: https://twitter.com/sandeepseminars

Music: Youtube Music Library","['Positive', 'Thinking', 'thoughts', 'best', 'intelligence', 'stress', 'manage', 'how to', 'feelings', 'latest', 'fear', 'attitude', 'fearless', 'motivational video', 'spirituality', 'study', 'studies', 'practical', 'tips', 'motivation', 'communication', 'love', 'comedy', 'confidence', 'time', 'loneliness', 'depression', 'anxiety', 'akele', 'rehna', 'seekho', 'video', 'videos', 'motivational speech', 'speech', 'overcome', 'anger', '2020', 'latest 2020', 'angry']",2020-07-25T10:22:32Z,886148,62406,0,4314,PT7M40S,hd,false
JT2h6i1IADA,Sandeep Maheshwari,How to stop feeling bad? By Sandeep Maheshwari | Hindi,"Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com

Facebook: https://www.facebook.com/sandeepmaheshwaripage
Instagram: https://www.instagram.com/sandeep__maheshwari
Twitter: https://twitter.com/sandeepseminars

Music: Youtube Music Library","['Positive', 'Thinking', 'thoughts', 'best', 'intelligence', 'stress', 'manage', 'how to', 'feelings', 'latest', 'fear', 'attitude', 'fearless', 'latest 2019', '2019', 'motivational video', 'spirituality', 'students', 'for students', 'study', 'studies', 'practical', 'tips', 'motivation', 'communication', 'love', 'comedy', 'confidence', 'time', 'loneliness', 'depression', 'anxiety', 'akele', 'rehna', 'seekho', 'video', 'videos', 'motivational speech', 'speech', 'overcome']",2020-07-18T07:16:56Z,904719,59314,0,3466,PT7M20S,hd,false
X5eAOZK34y4,Sandeep Maheshwari,How to handle people who hurt you? By Sandeep Maheshwari | Hindi,"Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com

Facebook: https://www.facebook.com/sandeepmaheshwaripage
Instagram: https://www.instagram.com/sandeep__maheshwari
Twitter: https://twitter.com/sandeepseminars

Music: Youtube Music Library","['Positive', 'Thinking', 'thoughts', 'best', 'intelligence', 'stress', 'manage', 'how to', 'feelings', 'latest', 'fear', 'attitude', 'fearless', 'latest 2019', '2019', 'motivational video', 'spirituality', 'students', 'for students', 'study', 'studies', 'practical', 'tips', 'motivation', 'communication', 'love', 'comedy', 'confidence', 'time', 'loneliness', 'depression', 'anxiety', 'akele', 'rehna', 'seekho', 'video', 'videos', 'motivational speech', 'speech', 'overcome']",2020-07-14T07:12:47Z,2281005,135018,0,6943,PT6M3S,hd,false
osqNn_9HdgU,Sandeep Maheshwari,World's Best Life Changing Book - By Sandeep Maheshwari | Hindi,"Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com

Facebook: https://www.facebook.com/sandeepmaheshwaripage
Instagram: https://www.instagram.com/sandeep__maheshwari
Twitter: https://twitter.com/sandeepseminars

Music: Youtube Music Library","['Positive', 'Thinking', 'thoughts', 'best', 'intelligence', 'stress', 'manage', 'how to', 'feelings', 'latest', 'fear', 'attitude', 'fearless', 'latest 2019', '2019', 'motivational video', 'spirituality', 'students', 'for students', 'study', 'studies', 'practical', 'tips', 'motivation', 'communication', 'love', 'comedy', 'confidence', 'time', 'loneliness', 'depression', 'anxiety', 'akele', 'rehna', 'seekho', 'video', 'videos', 'motivational speech', 'speech', 'overcome']",2020-07-11T06:37:29Z,6811778,255781,0,11217,PT45M41S,hd,false
ZfPISsIIKQw,Sandeep Maheshwari,POWERFUL MOTIVATIONAL VIDEO By Sandeep Maheshwari | Best Inspirational Quotes in Hindi,"Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com

Facebook: https://www.facebook.com/sandeepmaheshwaripage
Instagram: https://www.instagram.com/sandeep__maheshwari
Twitter: https://twitter.com/sandeepseminars

Background Music Purchased From EnvatoMarket at:
https://audiojungle.net/item/epic/24682086

FAIR-USE COPYRIGHT DISCLAIMER: This video is meant for Educational/Inspirational purpose only. We do not own any copyrights, all the rights go to their respective owners. The sole purpose of this video is to inspire, empower and educate the viewers. The usage is Non-Commercial (Not For Profit) and we do not make any money from it.","['Positive', 'Thinking', 'thoughts', 'best', 'intelligence', 'stress', 'manage', 'how to', 'feelings', 'latest', 'fear', 'attitude', 'fearless', 'latest 2019', '2019', 'motivational video', 'spirituality', 'students', 'for students', 'study', 'studies', 'practical', 'tips', 'motivation', 'communication', 'love', 'comedy', 'confidence', 'time', 'loneliness', 'depression', 'anxiety', 'akele', 'rehna', 'seekho', 'video', 'videos', 'motivational speech', 'speech', 'overcome']",2020-07-04T07:37:12Z,15391955,757958,0,21448,PT4M36S,hd,false
w6wPSN2wxSg,Sandeep Maheshwari,My First YouTube LIVE!!,#YoutubeLIVE,['sandeep maheshwari live youtube'],2020-04-07T11:12:56Z,1946020,135893,0,16080,PT6M24S,hd,false
LTGH1ZnZ_08,Sandeep Maheshwari,SABSE BADA MOTIVATION - By Sandeep Maheshwari,"This session was conducted a few weeks ago before the spread of Coronavirus. Stay home, stay safe!

Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com

Facebook: https://www.facebook.com/sandeepmaheshwaripage
Instagram: https://www.instagram.com/sandeep__maheshwari
Twitter: https://twitter.com/sandeepseminars

Music: Youtube Music Library","['Positive', 'Thinking', 'thoughts', 'best', 'intelligence', 'stress', 'manage', 'how to', 'feelings', 'latest', 'fear', 'attitude', 'fearless', 'latest 2019', '2019', 'motivational video', 'spirituality', 'students', 'for students', 'study', 'studies', 'practical', 'tips', 'motivation', 'communication', 'love', 'comedy', 'confidence', 'time', 'loneliness', 'depression', 'anxiety', 'akele', 'rehna', 'seekho', 'video', 'videos', 'motivational speech', 'speech', 'overcome']",2020-03-21T12:30:11Z,2712854,134653,0,5248,PT17M58S,hd,false
k7vHjEKiwVM,Sandeep Maheshwari,Jaldi Decision Kaise Lein? By Sandeep Maheshwari,"Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com

Facebook: https://www.facebook.com/sandeepmaheshwaripage
Instagram: https://www.instagram.com/sandeep__maheshwari
Twitter: https://twitter.com/sandeepseminars

Music: Youtube Music Library","['Positive', 'Thinking', 'thoughts', 'best', 'intelligence', 'stress', 'manage', 'how to', 'feelings', 'latest', 'fear', 'attitude', 'fearless', 'latest 2019', '2019', 'motivational video', 'spirituality', 'students', 'for students', 'study', 'studies', 'practical', 'tips', 'motivation', 'communication', 'love', 'comedy', 'confidence', 'time', 'loneliness', 'depression', 'anxiety', 'akele', 'rehna', 'seekho', 'video', 'videos', 'motivational speech', 'speech', 'overcome']",2020-03-18T12:30:09Z,2873040,136859,0,4341,PT18M9S,hd,false
QjO02NuhthM,Sandeep Maheshwari,Mentally Strong Kaise Bane? By Sandeep Maheshwari,"Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com

Facebook: https://www.facebook.com/sandeepmaheshwaripage
Instagram: https://www.instagram.com/sandeep__maheshwari
Twitter: https://twitter.com/sandeepseminars

Music: Youtube Music Library","['Positive', 'Thinking', 'thoughts', 'best', 'intelligence', 'stress', 'manage', 'how to', 'feelings', 'latest', 'fear', 'attitude', 'fearless', 'latest 2019', '2019', 'motivational video', 'spirituality', 'students', 'for students', 'study', 'studies', 'practical', 'tips', 'motivation', 'communication', 'love', 'comedy', 'confidence', 'time', 'loneliness', 'depression', 'anxiety', 'akele', 'rehna', 'seekho', 'video', 'videos', 'motivational speech', 'speech', 'overcome']",2020-03-11T12:30:02Z,10642719,419668,0,8198,PT10M35S,hd,false
dXL3xF-NDaQ,Sandeep Maheshwari,How to get rid of Emotional Pain? By Sandeep Maheshwari | Hindi,"Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com

Facebook: https://www.facebook.com/sandeepmaheshwaripage
Instagram: https://www.instagram.com/sandeep__maheshwari
Twitter: https://twitter.com/sandeepseminars

Music: Youtube Music Library","['Positive', 'Thinking', 'thoughts', 'best', 'intelligence', 'stress', 'manage', 'how to', 'feelings', 'latest', 'fear', 'attitude', 'fearless', 'latest 2019', '2019', 'motivational video', 'spirituality', 'students', 'for students', 'study', 'studies', 'practical', 'tips', 'motivation', 'communication', 'love', 'comedy', 'confidence', 'time', 'loneliness', 'depression', 'anxiety', 'akele', 'rehna', 'seekho', 'video', 'videos', 'motivational speech', 'speech', 'overcome']",2020-03-04T12:30:12Z,5685899,280430,0,9249,PT14M25S,hd,false
yI_txg4AZNI,Sandeep Maheshwari,ज़्यादा सोचना छोड़ो - Sandeep Maheshwari | How To Stop Overthinking?,"Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com

Facebook: https://www.facebook.com/sandeepmaheshwaripage
Instagram: https://www.instagram.com/sandeep__maheshwari
Twitter: https://twitter.com/sandeepseminars

Music: Youtube Music Library","['Positive', 'Thinking', 'thoughts', 'best', 'intelligence', 'stress', 'manage', 'how to', 'feelings', 'latest', 'fear', 'attitude', 'fearless', 'latest 2019', '2019', 'motivational video', 'spirituality', 'students', 'for students', 'study', 'studies', 'practical', 'tips', 'motivation', 'communication', 'love', 'comedy', 'confidence', 'time', 'loneliness', 'depression', 'anxiety', 'akele', 'rehna', 'seekho', 'video', 'videos', 'motivational speech', 'speech', 'overcome']",2020-02-26T12:30:09Z,15331024,561177,0,13651,PT13M49S,hd,false
juJ37y04Aj8,Sandeep Maheshwari,How to attend Sandeep Maheshwari's LIVE SESSION?,"To attend the LIVE SESSION, simply register yourself for free at www.sandeepmaheshwari.com

Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com

Facebook: https://www.facebook.com/sandeepmaheshwaripage
Instagram: https://www.instagram.com/sandeep__maheshwari
Twitter: https://twitter.com/sandeepseminars

Music: Youtube Music Library","['Positive', 'Thinking', 'thoughts', 'best', 'intelligence', 'stress', 'manage', 'how to', 'feelings', 'latest', 'fear', 'attitude', 'fearless', 'latest 2019', '2019', 'motivational video', 'spirituality', 'students', 'for students', 'study', 'studies', 'practical', 'tips', 'motivation', 'communication', 'love', 'comedy', 'confidence', 'time', 'loneliness', 'depression', 'anxiety', 'akele', 'rehna', 'seekho', 'video', 'videos', 'motivational speech', 'speech', 'overcome']",2020-02-22T07:00:06Z,875484,69588,0,3810,PT6M25S,hd,false
